arc_length_pixels,curvature_per_pixel
936.6658343140151,0.0006617693482881744
941.7871317523428,0.0020389877381337376
946.9010525400724,0.0034270581238294465
952.0077209880222,0.0048231152513107875
957.1091594364663,0.006216482946558379
962.2100566611382,0.007585575605488615
967.3178671613066,0.006453025828684156
972.4367953931693,0.004786196543851511
977.5656865408424,0.0031484417507087552
982.700218519587,0.0015335509469243972
987.833999987251,7.4202034718999e-05
992.9596406716082,0.0017530546347997783
998.0724118609711,0.003803145931934293
1003.1758328892943,0.00585491735802502
1008.2776289035058,0.007868702209850574
1013.3902627829198,0.009778046656209415
1018.5324749360411,0.011486942462704507
