"timepoint","perturbation","m_severity","cell_group","log_abund","log_abund_se","log_abund_sd"
48,"ctrl-inj","not_severe","exocrine pancreas",-0.0496214057948793,0.306587232415087,0.573668091754573
48,"ctrl-inj","not_severe","eye mature fast muscle (suspected doublets)",2.05052750135857,0.118829195279542,0.573668091754573
48,"ctrl-inj","not_severe","fast-committed myocyte, fusing (pcdh19+)",-2.38491483199227,0.531975859197306,0.573668091754573
48,"ctrl-inj","not_severe","fast-committed myocyte, fusing (pcdh7b+)",-2.14377804645457,0.427871784700563,0.573668091754573
48,"ctrl-inj","not_severe","fast-committed myocyte, pre-fusion",-3.57796423888493,0.312256419535932,0.573668091754573
48,"ctrl-inj","not_severe","fin fold mesenchyme-type 1 (and1+, col1a1a+, hoxb13a+, gdf11+)",2.19734757917268,0.291515601544278,0.573668091754573
48,"ctrl-inj","not_severe","fin fold-type 1 (ucp1+)",1.11723166568252,0.166039260172583,0.573668091754573
48,"ctrl-inj","not_severe","fin fold-type 2 (im:7150988+, gls1+, and1+)",2.02868785129386,0.19357753168335,0.573668091754573
48,"ctrl-inj","not_severe","fin mesenchyme",-5,0,0.573668091754573
48,"ctrl-inj","not_severe","floor plate, flexural organ",-0.0430130983218806,0.165477055202289,0.573668091754573
48,"ctrl-inj","not_severe","floor plate, progenitor",-0.881479154559793,0.405481245158241,0.573668091754573
48,"ctrl-inj","not_severe","forebrain, differentiating (ebf3a+) ",3.91625900259431,0.128132248348394,0.573668091754573
48,"ctrl-inj","not_severe","forebrain, gabaergic and glutamatergic neuron, eye",-0.700822952371402,0.508615345644729,0.573668091754573
48,"ctrl-inj","not_severe","forebrain, gabaergic neuron",2.66951647899107,0.170797489789183,0.573668091754573
48,"ctrl-inj","not_severe","forebrain, glutamatergic neuron",3.49344616673019,0.148908937244067,0.573668091754573
48,"ctrl-inj","not_severe","forebrain, progenitor ",4.43045847785735,0.193132864303365,0.573668091754573
48,"ctrl-inj","not_severe","forebrain, progenitor (foxg1a) ",3.11737133264456,0.0552116050704243,0.573668091754573
48,"ctrl-inj","not_severe","forebrain, progenitor (suspected doublets)",-1.3422759948124,0.218433270366429,0.573668091754573
48,"ctrl-inj","not_severe","forebrain, progenitor, (sfrp5+) ",1.84740766993738,0.0783558418050102,0.573668091754573
48,"ctrl-inj","not_severe","forebrain, progenitor, (vax1+, vax2+) ",0.446184909281456,0.245359376661173,0.573668091754573
48,"ctrl-inj","not_severe","forebrain, ZLI ",-1.04739119369624,0.339328436714092,0.573668091754573
48,"ctrl-inj","not_severe","gabaergic and dopaminergic neuron",-0.45186859207972,0.313315775927046,0.573668091754573
48,"ctrl-inj","not_severe","gabaergic neuron",3.1439606249005,0.180524717873452,0.573668091754573
48,"ctrl-inj","not_severe","gill ionocyte",-4.31414801453926,1.80244424432782,0.573668091754573
48,"ctrl-inj","not_severe","glycinergic neuron, mid-forebrain, crtac1b+, gli3+)",-5,0,0.573668091754573
48,"ctrl-inj","not_severe","goblet cell",-2.75386371880242,0.751521827351043,0.573668091754573
48,"ctrl-inj","not_severe","habenula",0.783349930385124,0.251627330261146,0.573668091754573
48,"ctrl-inj","not_severe","hair cell",0.45039216003083,0.166377030496557,0.573668091754573
48,"ctrl-inj","not_severe","head and eye connective tissue",0.769767515590944,0.129853657429164,0.573668091754573
48,"ctrl-inj","not_severe","head and eye connective tissue (lmx1bb+)",-1.64796418615231,0.338284661151379,0.573668091754573
48,"ctrl-inj","not_severe","head/neck mesoderm (pax3+, pax7+)",-3.60208986772622,1.10475437234239,0.573668091754573
48,"ctrl-inj","not_severe","head/neck mesoderm, migrating",3.23102651002148,0.0909658245519179,0.573668091754573
48,"ctrl-inj","not_severe","head/neck muscle group 1",-0.0940264625891545,0.336145910935186,0.573668091754573
48,"ctrl-inj","not_severe","head/neck muscle group 2",-2.04366557016473,0.837979704899375,0.573668091754573
48,"ctrl-inj","not_severe","head/neck muscle group 3",-1.32680051400808,0.261842558684775,0.573668091754573
48,"ctrl-inj","not_severe","head/neck muscle group 4",-1.27203565713899,0.360601605890725,0.573668091754573
48,"ctrl-inj","not_severe","head/neck myocytes",1.77221516405951,0.289632219041757,0.573668091754573
48,"ctrl-inj","not_severe","heart field",1.328676855945,0.0889025156537819,0.573668091754573
48,"ctrl-inj","not_severe","hepatoblast",0.796635712549777,0.251010565043936,0.573668091754573
48,"ctrl-inj","not_severe","hepatocyte",-4.82312835164954,1.91842677639791,0.573668091754573
48,"ctrl-inj","not_severe","hindbrain (high rpl+, high hmg+) ",1.43007516296591,0.125984534510072,0.573668091754573
48,"ctrl-inj","not_severe","hindbrain (lhx9+, barhl1b+)",1.98513426864639,0.36417330175628,0.573668091754573
48,"ctrl-inj","not_severe","hindbrain and spinal cord, glutamatergic neuron",1.54325863760756,0.161552914179897,0.573668091754573
48,"ctrl-inj","not_severe","hindbrain and spinal cord, glycinergic and gabaergic neuron",4.81858039820702,0.130814477045075,0.573668091754573
48,"ctrl-inj","not_severe","hindbrain and spinal cord, glycinergic and gabaergic neuron (mecom+, chrm2a+)",-0.199568127089692,0.613604222473338,0.573668091754573
48,"ctrl-inj","not_severe","hindbrain and spinal cord, proliferating neuron",2.37003615339722,0.227331770362033,0.573668091754573
48,"ctrl-inj","not_severe","hindbrain, (lmx1ba+, lmx1bb+)",3.04357165989248,0.183367236713393,0.573668091754573
48,"ctrl-inj","not_severe","hindbrain, differentiating neuron ",0.759210464574122,0.253190235105653,0.573668091754573
48,"ctrl-inj","not_severe","hindbrain, differentiating neuron (suspected doublets)",0.625678231071945,0.422717662384173,0.573668091754573
48,"ctrl-inj","not_severe","hindbrain, differentiating neuron, (ccndx+) ",0.267551890493405,0.182804885962855,0.573668091754573
48,"ctrl-inj","not_severe","hindbrain, differentiating neuron, (cep131+) ",2.60590819453531,0.208449652787714,0.573668091754573
48,"ctrl-inj","not_severe","hindbrain, differentiating neuron, (ebf3a+) ",2.44728539717154,0.170390863854605,0.573668091754573
48,"ctrl-inj","not_severe","hindbrain, differentiating neuron, (gata2a+) ",2.35767233010924,0.123064734598759,0.573668091754573
48,"ctrl-inj","not_severe","hindbrain, gabaergic and glutamatergic neuron, eye",4.57607430523963,0.130994287200593,0.573668091754573
48,"ctrl-inj","not_severe","hindbrain, glutamatergic neuron",5.24907543094749,0.102958787102083,0.573668091754573
48,"ctrl-inj","not_severe","hindbrain, glutamatergic neuron (lhx9+)",4.0102278254131,0.168653657094147,0.573668091754573
48,"ctrl-inj","not_severe","hindbrain, glutamatergic neuron (spon2b+, jhy+)",1.20653968997507,0.343115239660179,0.573668091754573
48,"ctrl-inj","not_severe","hindbrain, marginal zone",1.00941523538436,0.174792773208834,0.573668091754573
48,"ctrl-inj","not_severe","hindbrain, marginal zone, (ebf3a+)",3.46576197053679,0.1828783979003,0.573668091754573
48,"ctrl-inj","not_severe","hindbrain, progenitor (suspected doublets)",2.46818070319883,0.162148821426719,0.573668091754573
48,"ctrl-inj","not_severe","HR ionocyte",-0.405184436446297,0.273449695114665,0.573668091754573
48,"ctrl-inj","not_severe","hypochord",-1.96176792231542,0.792988472532915,0.573668091754573
48,"ctrl-inj","not_severe","immature melanophore",-0.667021207905069,0.358102815248898,0.573668091754573
48,"ctrl-inj","not_severe","intestinal bulb primordium",-1.72093704577414,0.64553054967947,0.573668091754573
48,"ctrl-inj","not_severe","intestinal endoderm",2.29239495827383,0.176904696689336,0.573668091754573
48,"ctrl-inj","not_severe","intestinal epithelium",-0.167188348211528,0.332990721452191,0.573668091754573
48,"ctrl-inj","not_severe","intestinal rod",-1.85480837739264,0.448750663458419,0.573668091754573
48,"ctrl-inj","not_severe","intestine",-3.15264186435283,1.31631726271529,0.573668091754573
48,"ctrl-inj","not_severe","intestine, cloaca",-1.84164156827594,0.511547322984684,0.573668091754573
48,"ctrl-inj","not_severe","iridophore",2.45168397888958,0.116421303378046,0.573668091754573
48,"ctrl-inj","not_severe","KA neuron",1.97680581760961,0.272081291653317,0.573668091754573
48,"ctrl-inj","not_severe","keratinocyte",1.39950472476997,0.155609522317671,0.573668091754573
48,"ctrl-inj","not_severe","KS ionocyte",0.641887382077171,0.224272680671861,0.573668091754573
48,"ctrl-inj","not_severe","late distal tubule",0.298538164414796,0.260951450762349,0.573668091754573
48,"ctrl-inj","not_severe","late notochord sheath",3.27409489793968,0.202216086728422,0.573668091754573
48,"ctrl-inj","not_severe","late notochord sheath (entpd5a+)",-0.21127142411082,0.459577078847839,0.573668091754573
48,"ctrl-inj","not_severe","late notochord sheath, proliferative",0.123834820638365,0.457985610446482,0.573668091754573
48,"ctrl-inj","not_severe","late vacuolated notochord",0.0607006792119879,0.317158119705806,0.573668091754573
48,"ctrl-inj","not_severe","lateral floor plate",2.24525291519368,0.155592207943417,0.573668091754573
48,"ctrl-inj","not_severe","lateral hindbrain, glutamatergic neuron",1.91665470416894,0.188655045579233,0.573668091754573
48,"ctrl-inj","not_severe","lateral line ganglion",1.39575125905887,0.167989157400365,0.573668091754573
48,"ctrl-inj","not_severe","lateral plate mesoderm",1.11876545818069,0.123917786590635,0.573668091754573
48,"ctrl-inj","not_severe","lens (suspected doublets)",-2.57692256644537,1.8065859009553,0.573668091754573
48,"ctrl-inj","not_severe","lens epithelium",1.35011697142488,0.140881202011364,0.573668091754573
48,"ctrl-inj","not_severe","lens fiber",2.1169819145015,0.180398169447544,0.573668091754573
48,"ctrl-inj","not_severe","liver primordium",0.165273798654631,0.324617917168751,0.573668091754573
48,"ctrl-inj","not_severe","locus coerulus",-0.356160833428103,0.214522655934274,0.573668091754573
48,"ctrl-inj","not_severe","macrophage",2.16605461151137,0.117192208751039,0.573668091754573
48,"ctrl-inj","not_severe","mature fast muscle (ank3a+, stim2b+)",0.609662087391148,0.377733915472667,0.573668091754573
48,"ctrl-inj","not_severe","mature fast muscle (pvalb1-, pvalb2-, igfn1.3-, ank3a-, stim2b-)",6.00674249127814,0.210033544328948,0.573668091754573
48,"ctrl-inj","not_severe","mature fast muscle (pvalb1+, pvalb2+, igfn1.3-)",1.86057043828512,0.162700943405829,0.573668091754573
48,"ctrl-inj","not_severe","mature fast muscle (pvalb1+, pvalb2+, igfn1.3+)",-2.06411761447989,0.439860755720347,0.573668091754573
48,"ctrl-inj","not_severe","mature slow muscle (AL935186.2+, pvalb4+, grm4-)",1.66692151238294,0.118206650712709,0.573668091754573
48,"ctrl-inj","not_severe","mature slow muscle (cyp4t8+)",3.80099865549526,0.168607153041664,0.573668091754573
48,"ctrl-inj","not_severe","mature slow muscle (errb4b+)",1.45276522018157,0.185170106559741,0.573668091754573
48,"ctrl-inj","not_severe","mature slow muscle (nova2+)",0.346322705122555,0.181035436212286,0.573668091754573
48,"ctrl-inj","not_severe","mature slow muscle (plekha7a+, grm4+)",0.239085207103844,0.41437003146316,0.573668091754573
48,"ctrl-inj","not_severe","mature slow muscle (suspected doublets)",-3.65470510121082,0.801054988380574,0.573668091754573
48,"ctrl-inj","not_severe","mature slow muscle (tp73+, wnt9a+)",1.78550946711513,0.207922523716238,0.573668091754573
48,"ctrl-inj","not_severe","medial floor plate, anterior",0.37057119907744,0.174827171073969,0.573668091754573
48,"ctrl-inj","not_severe","medial floor plate, posterior",1.14785607910215,0.239937563362014,0.573668091754573
48,"ctrl-inj","not_severe","medial floor plate, posterior progenitor",-1.41246822139843,0.178548216104981,0.573668091754573
48,"ctrl-inj","not_severe","median fin fold and pharyngeal arch epithelium, cleft cells (fras1+,flnb+,frem3-)",1.34534085947201,0.294229671056343,0.573668091754573
48,"ctrl-inj","not_severe","median fin fold and pharyngeal arch epithelium, cleft cells (fras1+,meg6fa+,frem3-)",-0.610865725838888,0.214574410836653,0.573668091754573
48,"ctrl-inj","not_severe","median fin fold and pharyngeal arch epithelium, ridge cells (frem3+)",-1.91255215620375,0.329403436088047,0.573668091754573
48,"ctrl-inj","not_severe","melanophore",2.65695090250179,0.211431363489643,0.573668091754573
48,"ctrl-inj","not_severe","mesenchyme, chondrocyte-like",3.10938473542621,0.0728925440606025,0.573668091754573
48,"ctrl-inj","not_severe","mesenchyme, connective tissue-like (postnb+)",3.68402561259722,0.0664316709384556,0.573668091754573
48,"ctrl-inj","not_severe","mesenchyme, osteocyte-like (panx3+, sp7+)",2.4816246124751,0.312621688742614,0.573668091754573
48,"ctrl-inj","not_severe","mesenchyme, tenocyte-like (tnmd+)",1.71000820784155,0.174495333656375,0.573668091754573
48,"ctrl-inj","not_severe","MHB, progenitor ",3.44813389331208,0.0772634453710098,0.573668091754573
48,"ctrl-inj","not_severe","MHB, progenitor (suspected doublets)",0.89037113587779,0.113064464362461,0.573668091754573
48,"ctrl-inj","not_severe","midbrain, glutamatergic neuron",2.23236504731818,0.199629096976037,0.573668091754573
48,"ctrl-inj","not_severe","midbrain, tegmentum",3.62530351093819,0.129147872589614,0.573668091754573
48,"ctrl-inj","not_severe","migrating neural crest, mesenchyme-fated",-1.02229323045258,0.257110700243576,0.573668091754573
48,"ctrl-inj","not_severe","motor neuron (suspected doublets)",-2.01141331114563,0.507753223056461,0.573668091754573
48,"ctrl-inj","not_severe","motor neuron glutamatergic neuron",0.740082970447612,0.349727277504052,0.573668091754573
48,"ctrl-inj","not_severe","motor neuron, lateral motor column",2.78553166984114,0.0862569203148684,0.573668091754573
48,"ctrl-inj","not_severe","motor neuron, medial motor column",0.766139626673409,0.126850056696918,0.573668091754573
48,"ctrl-inj","not_severe","myeloid (doublets, muscle , ttn.1+)",-1.30227884585745,0.791341356496263,0.573668091754573
48,"ctrl-inj","not_severe","myeloid (suspected doublets)",0.772777434049951,0.140592088193237,0.573668091754573
48,"ctrl-inj","not_severe","myeloid progenitor cell",-4.34487655778785,1.0001070319403,0.573668091754573
48,"ctrl-inj","not_severe","myoblast head/neck, pharyngeal arch-derived",0.343514364546894,0.196085993985719,0.573668091754573
48,"ctrl-inj","not_severe","myoblast, head/neck, paraxial mesoderm-derived",1.69726009664552,0.146017380772904,0.573668091754573
48,"ctrl-inj","not_severe","NaR ionocyte",0.238552922755946,0.278294037367442,0.573668091754573
48,"ctrl-inj","not_severe","neural crest, chrondrocyte-fated",4.19999804927639,0.145134268966743,0.573668091754573
48,"ctrl-inj","not_severe","neural crest, migrating (nrp2a+)",-3.95777429545574,1.9804574542165,0.573668091754573
48,"ctrl-inj","not_severe","neural crest, ocular",-0.830830229356187,0.53425356542437,0.573668091754573
48,"ctrl-inj","not_severe","neural crest, periocular mesenchyme-fated",0.318390627973392,0.178020101777855,0.573668091754573
48,"ctrl-inj","not_severe","neural crest, pre-migratory (prdm1a+)",-2.9705543930626,0.443238607471083,0.573668091754573
48,"ctrl-inj","not_severe","neural crest, pre-migratory (zic3+)",-5,0,0.573668091754573
48,"ctrl-inj","not_severe","neural crest, progenitor ",0.55477631421773,0.183585222978815,0.573668091754573
48,"ctrl-inj","not_severe","neural crest, progenitor (suspected doublets)",-0.579695624602779,0.347542461731438,0.573668091754573
48,"ctrl-inj","not_severe","neural crest, unspecified",2.71124894118001,0.0883704084173735,0.573668091754573
48,"ctrl-inj","not_severe","neural tube of caudal spinal cord (mllt3+)",-3.45218193662281,0.706587534758707,0.573668091754573
48,"ctrl-inj","not_severe","neural tube-like connective tissue",-3.92778824890206,1.42869044021546,0.573668091754573
48,"ctrl-inj","not_severe","neural tube-like connective tissue, taste bud",3.26146680287895,0.0747347538912527,0.573668091754573
48,"ctrl-inj","not_severe","neural tube-like connective tissue, taste bud (trpm5+, pou2f3+)",-2.49742181070533,0.344862820796535,0.573668091754573
48,"ctrl-inj","not_severe","neuromast support cell",2.03046312169785,0.126035016023159,0.573668091754573
48,"ctrl-inj","not_severe","neuron (nfixa+, nfixb+)",0.875787292460642,0.172234376962393,0.573668091754573
48,"ctrl-inj","not_severe","neuron, telencephalon (nfixa+, nfixb+)",-0.840948345431746,0.325737598962519,0.573668091754573
48,"ctrl-inj","not_severe","neutrophil",0.851345339026768,0.325599784479739,0.573668091754573
48,"ctrl-inj","not_severe","non-keratinocyte epidermal progenitor",0.740984856084487,0.21157089411898,0.573668091754573
48,"ctrl-inj","not_severe","non-proliferating xanthophore",3.02583793867438,0.190562062003752,0.573668091754573
48,"ctrl-inj","not_severe","odontoblast",-2.9247355989233,1.41825848684381,0.573668091754573
48,"ctrl-inj","not_severe","odontoblast (tfr1a+)",-3.40643433338901,1.1784221362799,0.573668091754573
48,"ctrl-inj","not_severe","olfactory vesicle/bulb",2.81759819122495,0.127580282533971,0.573668091754573
48,"ctrl-inj","not_severe","oligodendrocyte or schwann cell",-0.241748351656447,0.518756196071154,0.573668091754573
48,"ctrl-inj","not_severe","otic epithelium",-1.16179999970503,0.798547440696031,0.573668091754573
48,"ctrl-inj","not_severe","otic nonsensory epithelium",0.5067153244336,0.214892396352067,0.573668091754573
48,"ctrl-inj","not_severe","pancreatic bud",-0.561818346023406,0.317981462576346,0.573668091754573
48,"ctrl-inj","not_severe","pancreatic duct",-4.96486114180656,1.36317922999948,0.573668091754573
48,"ctrl-inj","not_severe","parachordal cartilage",1.4093788863958,0.24954567991266,0.573668091754573
48,"ctrl-inj","not_severe","parachordal cartilage, proliferative",-3.84572331738247,1.38531244866205,0.573668091754573
48,"ctrl-inj","not_severe","paraxial mesoderm (pax2a+)",-5,0,0.573668091754573
48,"ctrl-inj","not_severe","paraxial mesoderm (pax3+, pax7-)",-2.36265298035529,1.00434644443384,0.573668091754573
48,"ctrl-inj","not_severe","pectoral fin bud mesoderm",1.04523458092841,0.254000295739857,0.573668091754573
48,"ctrl-inj","not_severe","pectoral fin bud progenitor",-1.44626223634113,0.182726181890516,0.573668091754573
48,"ctrl-inj","not_severe","pectoral fin central cells",0.0815524952635528,0.309680624387229,0.573668091754573
48,"ctrl-inj","not_severe","pectoral fin cleithrum",1.04269541105243,0.226430924740434,0.573668091754573
48,"ctrl-inj","not_severe","pectoral fin condensate",1.7380039302587,0.126081678207512,0.573668091754573
48,"ctrl-inj","not_severe","pectoral fin distal mesenchyme",0.481446780109143,0.278397271659037,0.573668091754573
48,"ctrl-inj","not_severe","pericyte",0.940322834296307,0.169763391526696,0.573668091754573
48,"ctrl-inj","not_severe","periderm",2.33329546413892,0.201099467075784,0.573668091754573
48,"ctrl-inj","not_severe","periderm (suspected doublets)",-3.61642175612289,1.04657558007745,0.573668091754573
48,"ctrl-inj","not_severe","periderm progenitor",-2.74255302424945,0.890346359374921,0.573668091754573
48,"ctrl-inj","not_severe","periderm, dorsal",2.8418493164371,0.258971068137256,0.573668091754573
48,"ctrl-inj","not_severe","periderm, head",2.03991420563429,0.288789897855629,0.573668091754573
48,"ctrl-inj","not_severe","periderm, head, upper body, proliferating",1.39542378256469,0.334831498119748,0.573668091754573
48,"ctrl-inj","not_severe","periderm, mid-tail, proliferating",-2.22772091652654,0.278711691524212,0.573668091754573
48,"ctrl-inj","not_severe","periderm, proliferating",-2.59859497219967,0.595351630026152,0.573668091754573
48,"ctrl-inj","not_severe","periderm, tail",-1.64268810069494,0.565307401673935,0.573668091754573
48,"ctrl-inj","not_severe","perineurial glia (suspected doublets)",1.63917945910808,0.266332845836222,0.573668091754573
48,"ctrl-inj","not_severe","periocular mesenchyme",1.77325462619307,0.281451629098479,0.573668091754573
48,"ctrl-inj","not_severe","pharyngal pouch (nkx2.3+)",-4.90999445632415,1.21226210109063,0.573668091754573
48,"ctrl-inj","not_severe","pharyngeal arch mesoderm, pharyngeal mesoderm-derived",2.79185073523284,0.0869380004387322,0.573668091754573
48,"ctrl-inj","not_severe","pharyngeal arch skeleton",-1.72090719678894,0.38713465627536,0.573668091754573
48,"ctrl-inj","not_severe","pharyngeal arch, contains muscle, early cartilage",1.63379255204358,0.326047281764321,0.573668091754573
48,"ctrl-inj","not_severe","pharyngeal arch, early",2.24893998016902,0.108625178574622,0.573668091754573
48,"ctrl-inj","not_severe","pharynx, early",-2.87989908344609,0.601881699577821,0.573668091754573
48,"ctrl-inj","not_severe","pigment (suspected doublets)",0.487073448705505,0.250336773468315,0.573668091754573
48,"ctrl-inj","not_severe","podocyte",-0.0794247445872313,0.436629152459921,0.573668091754573
48,"ctrl-inj","not_severe","posterior lateral line primordium",-5,0,0.573668091754573
48,"ctrl-inj","not_severe","proliferating xanthophore",-0.448134081786389,0.481191838006801,0.573668091754573
48,"ctrl-inj","not_severe","pronephric mesoderm",-0.612791621103095,0.344955171337454,0.573668091754573
48,"ctrl-inj","not_severe","proximal convoluted tubule",0.31014596325829,0.121036965254636,0.573668091754573
48,"ctrl-inj","not_severe","proximal renal progenitors",-1.53400220037776,0.346797612865377,0.573668091754573
48,"ctrl-inj","not_severe","proximal straight tubule",-0.00607599913948113,0.228157373363131,0.573668091754573
48,"ctrl-inj","not_severe","purkinje neuron (rorb+)",0.303888926859153,0.415055553718718,0.573668091754573
48,"ctrl-inj","not_severe","renal neck",-0.648711208964987,0.387091818642315,0.573668091754573
48,"ctrl-inj","not_severe","retina (chata+, pvalb6+)",1.46051193730477,0.317457371634552,0.573668091754573
48,"ctrl-inj","not_severe","retina (suspected doublets)",4.69911440370756,0.0684018603056173,0.573668091754573
48,"ctrl-inj","not_severe","retina, amacrine",3.28325092952179,0.251796322898398,0.573668091754573
48,"ctrl-inj","not_severe","retina, bipolar",2.89093016934192,0.417477858519738,0.573668091754573
48,"ctrl-inj","not_severe","retina, horizontal",1.74040773399162,0.33615743294525,0.573668091754573
48,"ctrl-inj","not_severe","retina, optic cup+vesicle+progenitor",4.65806293586402,0.0789939355400189,0.573668091754573
48,"ctrl-inj","not_severe","retina, photoreceptor",0.814062880265353,0.263168386029322,0.573668091754573
48,"ctrl-inj","not_severe","retina, photoreceptor progenitors",4.06184137537989,0.180014097115139,0.573668091754573
48,"ctrl-inj","not_severe","retina, progenitor (atoh7+) (suspected doublets)",-2.11083034643923,0.57856406328158,0.573668091754573
48,"ctrl-inj","not_severe","retina, retinal ganglion cell",4.13340641804684,0.112857056057227,0.573668091754573
48,"ctrl-inj","not_severe","retinal pigmented epithelium",-2.82743854482565,0.811464815047978,0.573668091754573
